
"Satellite/GPS_BIIF-10_40730/Transmitter/IIF Link Information"

"Time (UTCG)","Link To ID","Xmtr Power (dBW)","Xmtr Gain (dB)","EIRP (dBW)","Xmtr Azimuth - Phi (deg)","Xmtr Elevation - Theta (deg)","Range (km)","Rcvr Azimuth - Phi (deg)","Rcvr Elevation - Theta (deg)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Carrier Power at Rcvr Input (dBW)","Flux Density (dBW/m^2)","Rcvr Gain (dB)","Free Space Loss (dB)","Atmos Loss (dB)","Rain Loss (dB)","CloudsFog Losss (dB)","TropoScintill Loss (dB)","Prop Loss (dB)","Train (K)","Tatmos (K)","TcloudsFog (K)","TtropoScintill (K)","Tsun (K)","Tearth (K)","Tcosmic (K)","Tother (K)","Tantenna (K)","Tequiv (K)","g/T (dB/K)","C/No (dB*Hz)","C/(No+Io) (dB*Hz)","Bandwidth (MHz)","Bandwidth Overlap (units)","Pol. Rel. Angle (deg)","Polarization Effic (dB)","C/N (dB)","C/(N+I) (dB)","Eb/No (dB)","Eb/(No+Io) (dB)","BER","BER+I","C/I (dB)","DeltaT/T (dB)","Pwr Flux Density (dBW/m^2)"
29 Aug 2025 09:06:40.000,0,15.000,15.3955,30.396,34.766,11.258,22137.3259,-148.746,53.792,1.575,-152.946,-150.602,-127.5421,2.8440,183.2982,0.0285,0.0001,0.0144,0.0000,183.3412,0.005,0.759,0.451,0.000,0.810,1.268,1.350,0.000,4.643,416.742,-23.3546,52.2988,25.9405,2.0460,1.0000,0.000,0.0000,-10.8103,-37.1685,35.3091,8.9508,1.0000e-30,3.6963e-05,-37.1585,44.2482,-117.3363
29 Aug 2025 09:06:45.000,0,15.000,15.3957,30.396,34.766,11.253,22134.8383,-148.770,53.759,1.575,-152.945,-150.598,-127.5409,2.8462,183.2972,0.0285,0.0001,0.0143,0.0000,183.3402,0.005,0.759,0.450,0.000,0.810,1.268,1.350,0.000,4.642,416.741,-23.3525,52.3022,25.7256,2.0460,1.0000,0.000,0.0000,-10.8069,-37.3835,35.3125,8.7359,1.0000e-30,5.5223e-05,-37.3739,44.4670,-117.1182
29 Aug 2025 09:06:50.000,0,15.000,15.3959,30.396,34.765,11.248,22132.3511,-148.795,53.726,1.575,-152.943,-150.595,-127.5397,2.8483,183.2963,0.0285,0.0001,0.0143,0.0000,183.3392,0.005,0.758,0.450,0.000,0.810,1.268,1.350,0.000,4.641,416.740,-23.3503,52.3055,25.5499,2.0460,1.0000,0.000,0.0000,-10.8035,-37.5591,35.3158,8.5602,1.0000e-30,7.5620e-05,-37.5499,44.6464,-116.9394
29 Aug 2025 09:06:55.000,0,15.000,15.3961,30.396,34.764,11.243,22129.8643,-148.819,53.693,1.575,-152.942,-150.592,-127.5385,2.8505,183.2953,0.0285,0.0001,0.0143,0.0000,183.3382,0.005,0.757,0.450,0.000,0.810,1.268,1.350,0.000,4.640,416.739,-23.3482,52.3089,25.4191,2.0460,1.0000,0.000,0.0000,-10.8002,-37.6900,35.3192,8.4294,1.0000e-30,9.4846e-05,-37.6811,44.7809,-116.8053
29 Aug 2025 09:07:00.000,0,15.000,15.3963,30.396,34.763,11.238,22127.3779,-148.843,53.660,1.575,-152.941,-150.588,-127.5373,2.8526,183.2943,0.0284,0.0001,0.0143,0.0000,183.3372,0.005,0.757,0.449,0.000,0.810,1.268,1.350,0.000,4.639,416.738,-23.3460,52.3122,25.3374,2.0460,1.0000,0.000,0.0000,-10.7968,-37.7716,35.3225,8.3477,1.0000e-30,1.0889e-04,-37.7629,44.8661,-116.7204
29 Aug 2025 09:07:05.000,0,15.000,15.3965,30.397,34.763,11.234,22124.8920,-148.868,53.627,1.575,-152.940,-150.585,-127.5361,2.8547,183.2933,0.0284,0.0001,0.0143,0.0000,183.3362,0.005,0.756,0.449,0.000,0.810,1.268,1.350,0.000,4.638,416.737,-23.3439,52.3156,25.3080,2.0460,1.0000,0.000,0.0000,-10.7935,-37.8011,35.3259,8.3183,1.0000e-30,1.1438e-04,-37.7924,44.8989,-116.6877
29 Aug 2025 09:07:10.000,0,15.000,15.3967,30.397,34.762,11.229,22122.4064,-148.892,53.594,1.575,-152.938,-150.582,-127.5349,2.8569,183.2924,0.0284,0.0002,0.0143,0.0000,183.3352,0.005,0.756,0.448,0.000,0.810,1.268,1.350,0.000,4.637,416.736,-23.3418,52.3189,25.3319,2.0460,1.0000,0.000,0.0000,-10.7901,-37.7771,35.3292,8.3422,1.0000e-30,1.0990e-04,-37.7684,44.8783,-116.7083
29 Aug 2025 09:07:15.000,0,15.000,15.3969,30.397,34.761,11.224,22119.9213,-148.916,53.561,1.575,-152.937,-150.578,-127.5337,2.8590,183.2914,0.0284,0.0002,0.0143,0.0000,183.3342,0.005,0.755,0.448,0.000,0.810,1.268,1.350,0.000,4.636,416.735,-23.3396,52.3222,25.4085,2.0460,1.0000,0.000,0.0000,-10.7868,-37.7005,35.3325,8.4188,1.0000e-30,9.6563e-05,-37.6917,44.8048,-116.7816
29 Aug 2025 09:07:20.000,0,15.000,15.3971,30.397,34.761,11.219,22117.4365,-148.941,53.528,1.575,-152.936,-150.575,-127.5325,2.8611,183.2904,0.0283,0.0002,0.0143,0.0000,183.3332,0.005,0.754,0.448,0.000,0.810,1.268,1.350,0.000,4.636,416.734,-23.3375,52.3255,25.5352,2.0460,1.0000,0.000,0.0000,-10.7835,-37.5739,35.3358,8.5455,1.0000e-30,7.7602e-05,-37.5648,44.6813,-116.9049
29 Aug 2025 09:07:25.000,0,15.000,15.3973,30.397,34.760,11.214,22114.9522,-148.965,53.495,1.575,-152.935,-150.572,-127.5313,2.8632,183.2894,0.0283,0.0002,0.0143,0.0000,183.3322,0.005,0.754,0.447,0.000,0.811,1.268,1.350,0.000,4.635,416.734,-23.3354,52.3289,25.7077,2.0460,1.0000,0.000,0.0000,-10.7802,-37.4013,35.3392,8.7180,1.0000e-30,5.7049e-05,-37.3919,44.5117,-117.0740
29 Aug 2025 09:07:30.000,0,15.000,15.3974,30.397,34.759,11.209,22112.4684,-148.989,53.462,1.575,-152.934,-150.568,-127.5301,2.8653,183.2885,0.0283,0.0002,0.0142,0.0000,183.3312,0.005,0.753,0.447,0.000,0.811,1.268,1.350,0.000,4.634,416.733,-23.3333,52.3321,25.9208,2.0460,1.0000,0.000,0.0000,-10.7769,-37.1882,35.3424,8.9311,1.0000e-30,3.8377e-05,-37.1783,44.3014,-117.2837
29 Aug 2025 09:07:35.000,0,15.000,15.3976,30.398,34.759,11.204,22109.9849,-149.014,53.429,1.575,-152.933,-150.565,-127.5289,2.8674,183.2875,0.0283,0.0002,0.0142,0.0000,183.3301,0.005,0.753,0.447,0.000,0.811,1.268,1.350,0.000,4.633,416.732,-23.3312,52.3354,26.1686,2.0460,1.0000,0.000,0.0000,-10.7736,-36.9404,35.3457,9.1789,1.0000e-30,2.3632e-05,-36.9299,44.0563,-117.5281
29 Aug 2025 09:07:40.000,0,15.000,15.3978,30.398,34.758,11.200,22107.5019,-149.038,53.395,1.575,-152.931,-150.562,-127.5277,2.8695,183.2865,0.0283,0.0002,0.0142,0.0000,183.3291,0.005,0.752,0.446,0.000,0.811,1.268,1.350,0.000,4.632,416.731,-23.3291,52.3387,26.4450,2.0460,1.0000,0.000,0.0000,-10.7703,-36.6640,35.3490,9.4553,1.0000e-30,1.3327e-05,-36.6528,43.7825,-117.8011
29 Aug 2025 09:07:45.000,0,15.000,15.3980,30.398,34.757,11.195,22105.0193,-149.062,53.362,1.575,-152.930,-150.559,-127.5266,2.8716,183.2855,0.0282,0.0002,0.0142,0.0000,183.3281,0.005,0.751,0.446,0.000,0.811,1.268,1.350,0.000,4.631,416.730,-23.3270,52.3420,26.7442,2.0460,1.0000,0.000,0.0000,-10.7671,-36.3649,35.3523,9.7545,1.0000e-30,6.8855e-06,-36.3529,43.4858,-118.0968
29 Aug 2025 09:07:50.000,0,15.000,15.3981,30.398,34.757,11.190,22102.5372,-149.087,53.329,1.575,-152.929,-150.555,-127.5254,2.8736,183.2846,0.0282,0.0002,0.0142,0.0000,183.3271,0.005,0.751,0.446,0.000,0.811,1.268,1.350,0.000,4.630,416.729,-23.3249,52.3452,27.0605,2.0460,1.0000,0.000,0.0000,-10.7638,-36.0485,35.3555,10.0708,1.0000e-30,3.2604e-06,-36.0356,43.1718,-118.4098
29 Aug 2025 09:07:55.000,0,15.000,15.3983,30.398,34.756,11.185,22100.0554,-149.111,53.296,1.575,-152.928,-150.552,-127.5242,2.8757,183.2836,0.0282,0.0002,0.0142,0.0000,183.3261,0.005,0.750,0.445,0.000,0.811,1.268,1.350,0.000,4.629,416.728,-23.3228,52.3485,27.3894,2.0460,1.0000,0.000,0.0000,-10.7606,-35.7197,35.3588,10.3997,1.0000e-30,1.4154e-06,-35.7058,42.8452,-118.7353
29 Aug 2025 09:08:00.000,0,15.000,15.3984,30.398,34.755,11.180,22097.5741,-149.135,53.263,1.575,-152.927,-150.549,-127.5230,2.8778,183.2826,0.0282,0.0002,0.0142,0.0000,183.3251,0.005,0.750,0.445,0.000,0.811,1.268,1.350,0.000,4.629,416.727,-23.3208,52.3517,27.7265,2.0460,1.0000,0.000,0.0000,-10.7573,-35.3825,35.3620,10.7368,1.0000e-30,5.6348e-07,-35.3675,42.5102,-119.0692
29 Aug 2025 09:08:05.000,0,15.000,15.3986,30.399,34.755,11.175,22095.0933,-149.160,53.230,1.575,-152.925,-150.546,-127.5219,2.8798,183.2816,0.0282,0.0002,0.0142,0.0000,183.3241,0.005,0.749,0.445,0.000,0.811,1.268,1.350,0.000,4.628,416.727,-23.3187,52.3550,28.0685,2.0460,1.0000,0.000,0.0000,-10.7541,-35.0406,35.3653,11.0788,1.0000e-30,2.0577e-07,-35.0244,42.1702,-119.4079
29 Aug 2025 09:08:10.000,0,15.000,15.3988,30.399,34.754,11.170,22092.6129,-149.184,53.196,1.575,-152.924,-150.542,-127.5207,2.8819,183.2807,0.0281,0.0002,0.0142,0.0000,183.3231,0.005,0.749,0.444,0.000,0.811,1.268,1.350,0.000,4.627,416.726,-23.3166,52.3582,28.4125,2.0460,1.0000,0.000,0.0000,-10.7509,-34.6966,35.3685,11.4228,1.0000e-30,6.8926e-08,-34.6791,41.8282,-119.7486
29 Aug 2025 09:08:15.000,0,15.000,15.3989,30.399,34.753,11.165,22090.1329,-149.208,53.163,1.575,-152.923,-150.539,-127.5196,2.8839,183.2797,0.0281,0.0002,0.0141,0.0000,183.3221,0.005,0.748,0.444,0.000,0.811,1.268,1.350,0.000,4.626,416.725,-23.3146,52.3614,28.7561,2.0460,1.0000,0.000,0.0000,-10.7477,-34.3530,35.3717,11.7664,1.0000e-30,2.1184e-08,-34.3340,41.4863,-120.0891
29 Aug 2025 09:08:20.000,0,15.000,15.3990,30.399,34.753,11.161,22087.6534,-149.232,53.130,1.575,-152.922,-150.536,-127.5184,2.8860,183.2787,0.0281,0.0002,0.0141,0.0000,183.3211,0.005,0.747,0.444,0.000,0.811,1.268,1.350,0.000,4.625,416.724,-23.3125,52.3646,29.0976,2.0460,1.0000,0.000,0.0000,-10.7445,-34.0115,35.3749,12.1079,1.0000e-30,5.9741e-09,-33.9909,41.1465,-120.4275
29 Aug 2025 09:08:25.000,0,15.000,15.3992,30.399,34.752,11.156,22085.1743,-149.257,53.097,1.575,-152.921,-150.533,-127.5173,2.8880,183.2777,0.0281,0.0002,0.0141,0.0000,183.3201,0.005,0.747,0.443,0.000,0.811,1.268,1.350,0.000,4.624,416.723,-23.3105,52.3678,29.4356,2.0460,1.0000,0.000,0.0000,-10.7413,-33.6735,35.3781,12.4459,1.0000e-30,1.5458e-09,-33.6513,40.8100,-120.7624
29 Aug 2025 09:08:30.000,0,15.000,15.3993,30.399,34.752,11.151,22082.6957,-149.281,53.063,1.575,-152.920,-150.530,-127.5161,2.8900,183.2768,0.0280,0.0002,0.0141,0.0000,183.3191,0.005,0.746,0.443,0.000,0.811,1.268,1.350,0.000,4.623,416.722,-23.3084,52.3710,29.7690,2.0460,1.0000,0.000,0.0000,-10.7381,-33.3401,35.3813,12.7793,1.0000e-30,3.6707e-10,-33.3162,40.4781,-121.0928
29 Aug 2025 09:08:35.000,0,15.000,15.3995,30.399,34.751,11.146,22080.2247,-128.855,74.911,1.575,-152.919,-153.872,-127.5150,-0.4536,183.2758,0.0280,0.0002,0.0141,0.0000,183.3181,0.005,0.746,0.443,0.000,0.858,7.033,1.285,0.000,10.369,422.468,-26.7115,48.9691,12.0207,2.0460,1.0000,0.000,0.0000,-14.1400,-51.0884,31.9794,-4.9690,1.0000e-30,2.1240e-01,-51.0875,54.8475,-106.6623
29 Aug 2025 09:08:40.000,0,15.000,15.3996,30.400,34.749,11.141,22077.8199,-112.596,80.233,1.575,-152.917,-155.545,-127.5139,-2.1280,183.2748,0.0280,0.0002,0.0141,0.0000,183.3171,0.005,0.745,0.442,0.000,0.860,7.020,1.285,0.000,10.356,422.455,-28.3858,47.2958,7.6186,2.0460,1.0000,0.000,0.0000,-15.8132,-55.4904,30.3061,-9.3711,1.0000e-30,3.1533e-01,-55.4900,57.5768,-103.9320
29 Aug 2025 09:08:45.000,0,15.000,15.3997,30.400,34.746,11.136,22075.5138,-95.874,82.780,1.575,-152.916,-156.509,-127.5128,-3.0925,183.2739,0.0280,0.0002,0.0141,0.0000,183.3161,0.005,0.745,0.442,0.000,0.848,7.009,1.285,0.000,10.333,422.432,-29.3500,46.3327,5.4421,2.0460,1.0000,0.000,0.0000,-16.7764,-57.6669,29.3430,-11.5476,1.0000e-30,3.5412e-01,-57.6666,58.7902,-102.7181
29 Aug 2025 09:08:50.000,0,15.000,15.3998,30.400,34.743,11.132,22073.3064,-86.159,52.937,1.575,-152.915,-150.518,-127.5118,2.8977,183.2731,0.0280,0.0002,0.0141,0.0000,183.3152,0.005,0.744,0.442,0.000,0.811,1.268,1.350,0.000,4.620,416.719,-23.3008,52.3829,30.5034,2.0460,1.0000,0.000,0.0000,-10.7261,-32.6057,35.3932,13.5137,1.0000e-30,1.0286e-11,-32.5774,39.7513,-121.8159
29 Aug 2025 09:08:55.000,0,15.000,15.3999,30.400,34.740,11.128,22071.1151,-86.181,52.908,1.575,-152.914,-150.515,-127.5108,2.8994,183.2722,0.0279,0.0002,0.0141,0.0000,183.3143,0.005,0.744,0.441,0.000,0.811,1.268,1.350,0.000,4.619,416.718,-23.2990,52.3857,30.5389,2.0460,1.0000,0.000,0.0000,-10.7233,-32.5701,35.3960,13.5492,1.0000e-30,8.5178e-12,-32.5416,39.7183,-121.8488
29 Aug 2025 09:09:00.000,0,15.000,15.4000,30.400,34.737,11.123,22068.9239,-86.204,52.878,1.575,-152.913,-150.512,-127.5098,2.9012,183.2713,0.0279,0.0002,0.0140,0.0000,183.3135,0.005,0.743,0.441,0.000,0.811,1.268,1.350,0.000,4.618,416.717,-23.2972,52.3885,30.5904,2.0460,1.0000,0.000,0.0000,-10.7205,-32.5187,35.3988,13.6007,1.0000e-30,6.4660e-12,-32.4899,39.6693,-121.8976
29 Aug 2025 09:09:05.000,0,15.000,15.4001,30.400,34.734,11.119,22066.7327,-86.226,52.849,1.575,-152.912,-150.509,-127.5088,2.9030,183.2705,0.0279,0.0002,0.0140,0.0000,183.3126,0.005,0.743,0.441,0.000,0.811,1.268,1.350,0.000,4.618,416.717,-23.2954,52.3913,30.6572,2.0460,1.0000,0.000,0.0000,-10.7178,-32.4518,35.4016,13.6675,1.0000e-30,4.4994e-12,-32.4226,39.6048,-121.9617
29 Aug 2025 09:09:10.000,0,15.000,15.4002,30.400,34.730,11.114,22064.5417,-86.249,52.819,1.575,-152.911,-150.507,-127.5078,2.9047,183.2696,0.0279,0.0002,0.0140,0.0000,183.3117,0.005,0.742,0.440,0.000,0.811,1.268,1.350,0.000,4.617,416.716,-23.2937,52.3940,30.7176,2.0460,1.0000,0.000,0.0000,-10.7150,-32.3915,35.4043,13.7279,1.0000e-30,3.2268e-12,-32.3618,39.5468,-122.0193
29 Aug 2025 09:09:15.000,0,15.000,15.4003,30.400,34.727,11.110,22062.3508,-86.954,77.138,1.575,-152.910,-154.512,-127.5068,-1.1015,183.2687,0.0279,0.0001,0.0140,0.0000,183.3108,0.005,0.742,0.440,0.000,0.825,5.714,1.297,0.000,9.022,421.121,-27.3456,48.3431,9.7971,2.0460,1.0000,0.000,0.0000,-14.7660,-53.3120,31.3534,-7.1926,1.0000e-30,2.6834e-01,-53.3114,56.4454,-105.0745
29 Aug 2025 09:09:20.000,0,15.000,15.4004,30.400,34.724,11.106,22060.2092,-71.207,80.842,1.575,-152.909,-155.758,-127.5059,-2.3483,183.2679,0.0278,0.0001,0.0140,0.0000,183.3099,0.005,0.741,0.440,0.000,0.817,7.001,1.285,0.000,10.288,422.387,-28.6054,47.0842,6.0846,2.0460,1.0000,0.000,0.0000,-16.0248,-57.0244,30.0945,-10.9051,1.0000e-30,3.4349e-01,-57.0241,58.8992,-102.6074
29 Aug 2025 09:09:25.000,0,15.000,15.4005,30.401,34.722,11.102,22058.1696,-54.890,76.066,1.575,-152.909,-154.189,-127.5050,-0.7804,183.2671,0.0278,0.0001,0.0140,0.0000,183.3091,0.005,0.741,0.440,0.000,0.798,7.002,1.285,0.000,10.270,422.369,-27.0374,48.6532,8.1539,2.0460,1.0000,0.000,0.0000,-14.4558,-54.9552,31.6635,-8.8358,1.0000e-30,3.0455e-01,-54.9548,58.3990,-103.1082
29 Aug 2025 09:09:30.000,0,15.000,15.4006,30.401,34.721,11.098,22056.2095,-39.088,68.899,1.575,-152.908,-152.449,-127.5041,0.9583,183.2663,0.0278,0.0001,0.0140,0.0000,183.3083,0.005,0.740,0.439,0.000,0.790,7.009,1.285,0.000,10.268,422.366,-25.2986,50.3929,11.5311,2.0460,1.0000,0.000,0.0000,-12.7162,-51.5780,33.4032,-5.4586,1.0000e-30,2.2531e-01,-51.5774,56.7613,-104.7468
29 Aug 2025 09:09:35.000,0,15.000,15.4007,30.401,34.722,11.094,22054.2955,-23.477,59.934,1.575,-152.907,-151.094,-127.5032,2.3128,183.2656,0.0278,0.0001,0.0140,0.0000,183.3075,0.005,0.740,0.439,0.000,0.796,7.019,1.285,0.000,10.283,422.382,-23.9443,51.7481,16.2816,2.0460,1.0000,0.000,0.0000,-11.3610,-46.8274,34.7584,-0.7081,1.0000e-30,9.6202e-02,-46.8262,53.3652,-108.1441
29 Aug 2025 09:09:40.000,0,15.000,15.4007,30.401,34.725,11.090,22052.3885,-7.216,49.831,1.575,-152.906,-150.349,-127.5024,3.0570,183.2648,0.0278,0.0001,0.0140,0.0000,183.3067,0.005,0.739,0.439,0.000,0.814,7.033,1.285,0.000,10.314,422.412,-23.2004,52.4928,23.2742,2.0460,1.0000,0.000,0.0000,-10.6163,-39.8348,35.5031,6.2845,1.0000e-30,1.7745e-03,-39.8296,47.1133,-114.3973
29 Aug 2025 09:09:45.000,0,15.000,15.4008,30.401,34.729,11.086,22050.4528,30.365,52.628,1.575,-152.905,-150.489,-127.5015,2.9160,183.2641,0.0278,0.0001,0.0140,0.0000,183.3059,0.005,0.739,0.438,0.000,0.812,1.268,1.350,0.000,4.612,416.711,-23.2824,52.4116,29.6955,2.0460,1.0000,0.000,0.0000,-10.6974,-33.4136,35.4219,12.7058,1.0000e-30,5.0866e-10,-33.3903,40.5929,-120.9787
29 Aug 2025 09:09:50.000,0,15.000,15.4009,30.401,34.734,11.082,22048.5082,30.337,52.602,1.575,-152.904,-150.487,-127.5007,2.9175,183.2633,0.0277,0.0001,0.0140,0.0000,183.3051,0.004,0.738,0.438,0.000,0.812,1.268,1.350,0.000,4.611,416.710,-23.2808,52.4140,29.3016,2.0460,1.0000,0.000,0.0000,-10.6950,-33.8075,35.4243,12.3119,1.0000e-30,2.6750e-09,-33.7862,40.9912,-120.5822
29 Aug 2025 09:09:55.000,0,15.000,15.4009,30.401,34.739,11.078,22046.5640,30.309,52.575,1.575,-152.903,-150.484,-127.4998,2.9190,183.2625,0.0277,0.0001,0.0139,0.0000,183.3043,0.004,0.738,0.438,0.000,0.812,1.268,1.350,0.000,4.610,416.709,-23.2793,52.4164,28.8917,2.0460,1.0000,0.000,0.0000,-10.6926,-34.2173,35.4267,11.9020,1.0000e-30,1.2962e-08,-34.1980,41.4054,-120.1699
29 Aug 2025 09:10:00.000,0,15.000,15.4010,30.401,34.744,11.074,22044.6201,30.281,52.549,1.575,-152.903,-150.482,-127.4989,2.9206,183.2618,0.0277,0.0001,0.0139,0.0000,183.3036,0.004,0.737,0.438,0.000,0.812,1.268,1.350,0.000,4.610,416.709,-23.2777,52.4188,28.4651,2.0460,1.0000,0.000,0.0000,-10.6902,-34.6439,35.4291,11.4754,1.0000e-30,5.7860e-08,-34.6264,41.8362,-119.7409
29 Aug 2025 09:10:05.000,0,15.000,15.4011,30.401,34.748,11.070,22042.6765,30.252,52.522,1.575,-152.902,-150.480,-127.4981,2.9221,183.2610,0.0277,0.0001,0.0139,0.0000,183.3028,0.004,0.737,0.437,0.000,0.812,1.268,1.350,0.000,4.609,416.708,-23.2762,52.4212,28.0208,2.0460,1.0000,0.000,0.0000,-10.6878,-35.0882,35.4315,11.0311,1.0000e-30,2.3787e-07,-35.0724,42.2846,-119.2943
29 Aug 2025 09:10:10.000,0,15.000,15.4011,30.401,34.753,11.066,22040.7333,30.224,52.496,1.575,-152.901,-150.477,-127.4972,2.9236,183.2602,0.0277,0.0001,0.0139,0.0000,183.3020,0.004,0.737,0.437,0.000,0.812,1.268,1.350,0.000,4.608,416.707,-23.2747,52.4236,27.5581,2.0460,1.0000,0.000,0.0000,-10.6854,-35.5510,35.4339,10.5684,1.0000e-30,9.0041e-07,-35.5368,42.7513,-118.8292
29 Aug 2025 09:10:15.000,0,15.000,15.4012,30.401,34.758,11.062,22038.7904,30.196,52.469,1.575,-152.900,-150.475,-127.4964,2.9251,183.2595,0.0277,0.0001,0.0139,0.0000,183.3012,0.004,0.736,0.437,0.000,0.812,1.268,1.350,0.000,4.608,416.706,-23.2732,52.4260,27.0762,2.0460,1.0000,0.000,0.0000,-10.6831,-36.0329,35.4363,10.0865,1.0000e-30,3.1379e-06,-36.0202,43.2371,-118.3451
29 Aug 2025 09:10:20.000,0,15.000,15.4013,30.401,34.763,11.058,22036.8479,30.168,52.443,1.575,-152.899,-150.472,-127.4955,2.9267,183.2587,0.0276,0.0001,0.0139,0.0000,183.3004,0.004,0.736,0.437,0.000,0.812,1.268,1.350,0.000,4.607,416.706,-23.2716,52.4284,26.5746,2.0460,1.0000,0.000,0.0000,-10.6807,-36.5345,35.4387,9.5849,1.0000e-30,1.0066e-05,-36.5232,43.7425,-117.8413
29 Aug 2025 09:10:25.000,0,15.000,15.4013,30.401,34.767,11.054,22034.9058,30.140,52.417,1.575,-152.898,-150.470,-127.4947,2.9282,183.2579,0.0276,0.0001,0.0139,0.0000,183.2996,0.004,0.735,0.436,0.000,0.812,1.268,1.350,0.000,4.606,416.705,-23.2701,52.4307,26.0532,2.0460,1.0000,0.000,0.0000,-10.6783,-37.0558,35.4410,9.0635,1.0000e-30,2.9715e-05,-37.0458,44.2675,-117.3180
29 Aug 2025 09:10:30.000,0,15.000,15.4014,30.401,34.772,11.050,22032.9639,30.112,52.390,1.575,-152.897,-150.468,-127.4938,2.9297,183.2572,0.0276,0.0001,0.0139,0.0000,183.2988,0.004,0.735,0.436,0.000,0.812,1.268,1.350,0.000,4.606,416.704,-23.2686,52.4331,25.5128,2.0460,1.0000,0.000,0.0000,-10.6760,-37.5963,35.4434,8.5231,1.0000e-30,8.0696e-05,-37.5874,44.8115,-116.7755
29 Aug 2025 09:10:35.000,0,15.000,15.4014,30.401,34.777,11.046,22031.0225,30.083,52.364,1.575,-152.897,-150.465,-127.4930,2.9312,183.2564,0.0276,0.0001,0.0139,0.0000,183.2980,0.004,0.734,0.436,0.000,0.812,1.268,1.350,0.000,4.605,416.704,-23.2671,52.4354,24.9548,2.0460,1.0000,0.000,0.0000,-10.6736,-38.1542,35.4457,7.9651,1.0000e-30,2.0150e-04,-38.1465,45.3728,-116.2157
29 Aug 2025 09:10:40.000,0,15.000,15.4015,30.401,34.782,11.042,22029.0814,30.055,52.337,1.575,-152.896,-150.463,-127.4922,2.9327,183.2556,0.0276,0.0001,0.0139,0.0000,183.2972,0.004,0.734,0.436,0.000,0.812,1.268,1.350,0.000,4.604,416.703,-23.2656,52.4378,24.3825,2.0460,1.0000,0.000,0.0000,-10.6713,-38.7266,35.4481,7.3928,1.0000e-30,4.6237e-04,-38.7198,45.9485,-115.6414
29 Aug 2025 09:10:45.000,0,15.000,15.4015,30.402,34.787,11.038,22027.1406,30.027,52.311,1.575,-152.895,-150.461,-127.4913,2.9342,183.2549,0.0276,0.0001,0.0139,0.0000,183.2964,0.004,0.734,0.435,0.000,0.812,1.268,1.350,0.000,4.603,416.702,-23.2641,52.4401,23.8010,2.0460,1.0000,0.000,0.0000,-10.6689,-39.3081,35.4504,6.8113,1.0000e-30,9.7418e-04,-39.3021,46.5332,-115.0582
29 Aug 2025 09:10:50.000,0,15.000,15.4015,30.402,34.791,11.034,22025.2002,29.999,52.284,1.575,-152.894,-150.458,-127.4905,2.9357,183.2541,0.0275,0.0001,0.0139,0.0000,183.2956,0.004,0.733,0.435,0.000,0.812,1.268,1.350,0.000,4.603,416.702,-23.2626,52.4425,23.2189,2.0460,1.0000,0.000,0.0000,-10.6666,-39.8902,35.4528,6.2292,1.0000e-30,1.8827e-03,-39.8850,47.1184,-114.4743
29 Aug 2025 09:10:55.000,0,15.000,15.4016,30.402,34.796,11.030,22023.2602,29.971,52.258,1.575,-152.893,-150.456,-127.4897,2.9372,183.2533,0.0275,0.0001,0.0138,0.0000,183.2949,0.004,0.733,0.435,0.000,0.812,1.268,1.350,0.000,4.602,416.701,-23.2611,52.4448,22.6488,2.0460,1.0000,0.000,0.0000,-10.6643,-40.4603,35.4551,5.6591,1.0000e-30,3.3326e-03,-40.4557,47.6914,-113.9024
29 Aug 2025 09:11:00.000,0,15.000,15.4016,30.402,34.801,11.026,22021.3205,29.943,52.231,1.575,-152.892,-150.454,-127.4888,2.9387,183.2526,0.0275,0.0001,0.0138,0.0000,183.2941,0.004,0.732,0.435,0.000,0.812,1.268,1.350,0.000,4.601,416.700,-23.2596,52.4471,22.1085,2.0460,1.0000,0.000,0.0000,-10.6619,-41.0005,35.4574,5.1188,1.0000e-30,5.3937e-03,-40.9965,48.2346,-113.3603
29 Aug 2025 09:11:05.000,0,15.000,15.4017,30.402,34.806,11.022,22019.3811,29.914,52.204,1.575,-152.892,-150.451,-127.4880,2.9401,183.2518,0.0275,0.0001,0.0138,0.0000,183.2933,0.004,0.732,0.434,0.000,0.812,1.268,1.350,0.000,4.601,416.700,-23.2581,52.4494,21.6217,2.0460,1.0000,0.000,0.0000,-10.6596,-41.4873,35.4597,4.6320,1.0000e-30,7.9641e-03,-41.4837,48.7241,-112.8717
29 Aug 2025 09:11:10.000,0,15.000,15.4017,30.402,34.811,11.018,22017.4422,29.886,52.178,1.575,-152.891,-150.449,-127.4872,2.9416,183.2510,0.0275,0.0001,0.0138,0.0000,183.2925,0.004,0.731,0.434,0.000,0.812,1.268,1.350,0.000,4.600,416.699,-23.2566,52.4517,21.2169,2.0460,1.0000,0.000,0.0000,-10.6573,-41.8922,35.4620,4.2272,1.0000e-30,1.0702e-02,-41.8889,49.1316,-112.4649
